level,datetime
DEBUG,2013-1-26 04:08:07
WARN,2015-2-26 02:12:00
DEBUG,2017-9-28 00:04:24
INFO,2017-6-18 04:06:28
DEBUG,2015-1-24 13:27:05
INFO,2015-7-1 00:04:02
DEBUG,2015-5-20 07:59:47
INFO,2012-8-22 00:50:20
DEBUG,2013-12-6 21:35:36
DEBUG,2015-7-19 21:19:40
DEBUG,2012-12-15 06:51:53
DEBUG,2017-9-20 08:44:23
INFO,2016-3-27 23:47:07
DEBUG,2017-9-5 12:41:01
DEBUG,2016-12-23 15:14:48
INFO,2016-9-16 04:46:41
DEBUG,2012-11-2 12:40:23
DEBUG,2016-4-27 12:01:57
DEBUG,2014-9-27 17:43:58
FATAL,2012-11-8 05:09:58
INFO,2013-1-10 05:43:39
DEBUG,2015-1-1 18:50:21
DEBUG,2012-5-21 22:21:33
INFO,2015-7-19 22:54:27
DEBUG,2012-10-19 04:29:28
DEBUG,2012-11-17 00:47:15
DEBUG,2016-7-27 02:10:16
DEBUG,2016-8-14 20:21:52
INFO,2013-9-20 23:09:53
DEBUG,2015-3-18 15:07:29
DEBUG,2014-6-2 10:31:00
DEBUG,2012-1-11 13:16:54
DEBUG,2014-10-10 15:38:38
INFO,2015-1-25 15:48:34
DEBUG,2012-4-3 09:07:49
INFO,2012-6-27 20:13:10
INFO,2012-4-27 04:51:44
DEBUG,2017-7-7 10:12:22
INFO,2017-10-28 00:01:07
DEBUG,2017-1-2 23:48:28
DEBUG,2015-5-7 13:41:19
INFO,2014-7-1 04:02:48
INFO,2017-8-22 09:10:49
DEBUG,2013-3-5 15:32:00
DEBUG,2017-8-3 02:33:54
DEBUG,2012-3-28 16:46:26
WARN,2017-8-26 19:58:49
WARN,2012-8-16 06:43:41
INFO,2013-6-19 12:30:07
DEBUG,2016-6-3 09:37:07
INFO,2017-8-27 23:44:25
DEBUG,2017-12-11 20:36:26
DEBUG,2015-12-28 21:45:05
DEBUG,2015-12-23 14:31:49
INFO,2014-6-11 19:29:34
INFO,2016-2-28 02:21:05
DEBUG,2012-1-5 11:09:42
DEBUG,2014-12-25 23:26:57
DEBUG,2014-3-20 10:27:27
DEBUG,2016-9-12 21:55:17
INFO,2013-10-9 02:07:18
DEBUG,2013-6-21 15:23:01
INFO,2012-7-13 02:06:24
DEBUG,2012-12-3 20:03:50
INFO,2016-2-19 14:22:34
DEBUG,2014-6-17 12:41:09
DEBUG,2017-5-9 14:28:38
DEBUG,2015-4-28 00:44:42
DEBUG,2013-1-23 03:07:40
DEBUG,2015-5-9 04:20:26
INFO,2012-3-24 13:12:33
DEBUG,2014-4-15 22:23:15
DEBUG,2014-1-20 17:42:34
DEBUG,2017-1-14 11:07:05
DEBUG,2014-4-13 16:14:24
DEBUG,2013-6-5 00:36:22
INFO,2015-2-17 08:46:13
INFO,2015-4-7 12:45:44
FATAL,2013-11-20 20:42:17
DEBUG,2014-10-6 00:34:59
DEBUG,2014-3-3 10:02:34
DEBUG,2015-2-6 03:18:17
INFO,2013-11-4 11:39:26
DEBUG,2012-10-6 13:16:27
INFO,2016-4-21 04:24:44
INFO,2017-2-28 22:15:13
INFO,2017-2-4 16:13:59
DEBUG,2016-11-11 23:39:38
INFO,2017-6-8 02:47:16
DEBUG,2012-1-13 02:06:27
INFO,2015-8-13 15:00:49
INFO,2015-11-24 06:13:09
DEBUG,2016-9-13 22:51:56
INFO,2013-3-24 22:49:04
WARN,2014-8-3 19:15:01
INFO,2016-3-21 09:59:11
ERROR,2015-3-12 20:07:34
INFO,2013-10-16 11:13:52
DEBUG,2012-3-15 14:59:12
DEBUG,2014-7-1 21:03:11
DEBUG,2016-2-7 05:37:20
DEBUG,2017-3-8 11:02:25
DEBUG,2013-7-19 04:37:16
DEBUG,2016-5-27 14:30:03
DEBUG,2014-4-10 17:32:26
DEBUG,2017-10-3 08:27:00
INFO,2012-2-19 05:54:01
DEBUG,2012-10-1 18:44:46
INFO,2014-8-24 02:06:09
INFO,2013-3-17 00:34:44
FATAL,2015-11-11 05:46:11
DEBUG,2014-8-13 17:23:18
DEBUG,2013-5-26 16:14:02
WARN,2015-5-16 15:54:45
INFO,2012-11-5 00:34:11
DEBUG,2015-5-17 19:36:15
WARN,2014-7-28 20:26:36
DEBUG,2012-7-10 22:40:27
INFO,2015-2-8 10:49:09
ERROR,2013-4-26 15:27:06
DEBUG,2014-11-9 14:24:23
DEBUG,2013-12-17 05:27:03
INFO,2015-3-22 18:35:28
DEBUG,2013-3-26 12:37:13
INFO,2017-6-6 17:45:42
INFO,2014-6-15 15:58:16
WARN,2014-8-24 00:02:09
INFO,2017-12-4 09:11:27
INFO,2017-10-9 19:41:52
INFO,2016-12-18 21:40:48
ERROR,2014-9-21 22:51:53
WARN,2017-11-26 11:30:35
ERROR,2014-8-25 07:31:43
DEBUG,2013-11-17 02:35:01
DEBUG,2015-1-16 21:11:23
INFO,2012-1-13 01:25:03
INFO,2014-9-20 20:47:21
INFO,2016-6-25 17:14:28
DEBUG,2016-7-4 23:06:34
DEBUG,2016-10-23 22:23:22
DEBUG,2012-8-2 02:47:13
DEBUG,2012-6-10 15:03:04
INFO,2015-5-18 16:22:07
DEBUG,2015-5-23 08:34:28
INFO,2017-3-27 05:39:06
DEBUG,2016-5-3 22:20:22
DEBUG,2017-10-11 16:57:51
INFO,2013-7-3 03:12:22
INFO,2012-7-19 22:24:45
DEBUG,2012-4-21 07:49:15
INFO,2015-4-18 18:02:09
WARN,2015-2-23 06:21:30
DEBUG,2012-1-13 19:23:18
DEBUG,2012-8-3 18:28:14
ERROR,2013-3-10 08:38:38
DEBUG,2017-10-8 20:46:50
INFO,2015-11-12 20:45:05
WARN,2017-7-11 09:47:11
DEBUG,2013-7-18 18:20:34
WARN,2014-1-21 09:41:40
INFO,2016-5-9 04:07:29
INFO,2016-3-27 11:21:49
INFO,2013-1-11 01:44:19
DEBUG,2013-8-19 17:14:39
DEBUG,2016-8-17 21:51:00
DEBUG,2013-2-11 21:14:01
INFO,2016-3-7 13:38:45
WARN,2014-10-5 22:27:03
DEBUG,2015-2-6 01:13:34
DEBUG,2014-6-18 00:15:50
INFO,2014-6-7 19:14:43
ERROR,2013-10-23 12:16:17
INFO,2012-10-17 03:42:06
INFO,2017-2-22 15:37:46
DEBUG,2012-1-4 23:44:50
DEBUG,2015-2-18 13:50:55
WARN,2017-4-2 21:21:12
DEBUG,2012-4-3 16:38:29
DEBUG,2013-4-7 21:57:06
INFO,2017-9-23 07:55:23
INFO,2016-7-19 22:10:44
DEBUG,2016-8-15 14:05:36
INFO,2012-3-1 18:20:23
INFO,2012-12-7 03:08:52
WARN,2017-9-21 14:53:31
DEBUG,2016-3-23 08:42:46
DEBUG,2015-3-16 07:07:29
DEBUG,2015-2-5 19:51:10
INFO,2017-5-26 20:10:24
DEBUG,2017-7-1 15:16:48
INFO,2012-7-5 23:28:17
INFO,2012-12-7 18:35:12
INFO,2012-9-15 20:55:03
DEBUG,2015-7-15 00:54:29
INFO,2015-10-19 23:56:06
INFO,2016-8-12 08:31:28
INFO,2017-6-18 08:23:39
DEBUG,2012-9-21 10:46:46
INFO,2015-9-3 16:21:29
WARN,2016-12-10 07:58:29
WARN,2016-10-10 07:25:55
INFO,2017-10-17 17:58:36
DEBUG,2017-8-7 09:34:44
DEBUG,2012-11-13 05:25:57
INFO,2013-7-8 20:27:52
DEBUG,2013-9-8 09:44:10
INFO,2013-4-24 20:24:46
DEBUG,2014-2-5 10:10:45
DEBUG,2012-7-13 19:57:33
INFO,2014-7-1 23:20:23
INFO,2016-2-7 18:40:48
DEBUG,2017-9-7 19:17:06
WARN,2013-10-7 22:52:38
DEBUG,2012-5-6 05:15:32
INFO,2014-8-17 09:47:37
INFO,2014-9-14 02:53:04
INFO,2017-9-13 11:08:59
INFO,2013-8-13 10:15:08
DEBUG,2015-8-8 00:17:48
INFO,2012-7-15 09:52:41
INFO,2015-2-24 06:53:08
INFO,2014-1-15 15:14:31
DEBUG,2013-7-22 03:43:41
DEBUG,2016-7-16 01:44:30
DEBUG,2012-5-9 05:42:08
DEBUG,2017-8-19 21:23:27
DEBUG,2016-2-22 07:14:50
DEBUG,2015-7-2 06:54:02
DEBUG,2013-12-12 20:46:50
WARN,2015-5-21 22:15:39
INFO,2013-10-21 08:19:17
DEBUG,2015-3-26 06:41:01
DEBUG,2012-9-15 04:03:16
INFO,2013-6-9 12:00:19
INFO,2013-9-4 14:37:05
INFO,2012-6-26 21:43:05
WARN,2013-4-14 00:12:25
FATAL,2012-11-13 22:06:30
ERROR,2015-12-2 14:18:55
DEBUG,2013-5-9 20:01:17
DEBUG,2017-10-4 01:55:20
DEBUG,2017-5-26 18:23:52
DEBUG,2015-6-6 10:43:35
INFO,2017-9-6 09:38:35
INFO,2017-12-27 03:40:47
DEBUG,2012-10-7 20:08:05
INFO,2015-8-18 11:23:00
DEBUG,2016-5-25 00:25:15
WARN,2016-12-16 17:43:49
DEBUG,2013-6-8 16:57:05
DEBUG,2016-2-3 19:12:47
DEBUG,2016-10-2 17:55:44
INFO,2014-12-23 06:32:50
DEBUG,2016-1-19 12:42:26
INFO,2013-8-18 01:15:02
INFO,2013-4-26 03:00:52
DEBUG,2013-10-23 01:02:42
INFO,2013-10-22 21:29:31
ERROR,2015-5-20 16:45:13
WARN,2013-7-26 05:24:46
DEBUG,2015-7-17 01:16:38
DEBUG,2014-2-15 10:31:48
DEBUG,2014-3-11 06:25:47
INFO,2013-7-24 22:33:56
INFO,2017-2-26 07:30:31
WARN,2017-12-10 02:22:18
WARN,2012-7-20 02:36:07
DEBUG,2013-5-23 22:02:27
INFO,2015-1-25 12:51:28
INFO,2014-9-14 08:22:16
DEBUG,2017-8-14 14:36:15
INFO,2015-12-22 23:38:30
INFO,2016-3-19 23:42:03
WARN,2016-4-18 15:00:32
WARN,2012-12-21 20:26:43
WARN,2014-6-28 09:17:13
DEBUG,2012-11-6 17:34:13
INFO,2012-5-6 19:18:05
FATAL,2013-11-3 23:25:13
INFO,2012-12-8 12:06:36
DEBUG,2016-10-21 16:01:25
DEBUG,2017-2-22 19:44:35
DEBUG,2017-1-16 15:36:20
DEBUG,2016-3-24 06:54:38
WARN,2013-7-13 07:47:16
INFO,2015-5-4 05:59:21
DEBUG,2014-8-27 11:15:47
DEBUG,2017-8-25 18:35:00
WARN,2017-4-4 06:56:25
INFO,2014-12-27 13:54:28
INFO,2012-2-11 21:26:57
INFO,2016-7-15 22:38:50
INFO,2015-2-27 12:30:30
DEBUG,2012-11-8 03:32:31
DEBUG,2017-9-18 08:29:02
DEBUG,2016-12-11 12:20:20
DEBUG,2015-9-15 01:06:00
INFO,2013-3-28 12:34:10
WARN,2014-5-9 18:18:06
DEBUG,2015-12-18 09:06:19
WARN,2012-12-5 22:27:25
INFO,2016-4-26 18:09:43
DEBUG,2017-5-17 03:21:57
DEBUG,2016-4-14 09:11:14
DEBUG,2013-1-17 18:11:22
INFO,2013-2-25 12:03:38
DEBUG,2013-7-7 20:45:18
INFO,2015-3-5 22:57:42
DEBUG,2012-9-6 10:18:43
DEBUG,2015-5-25 05:07:34
DEBUG,2014-1-5 14:05:50
WARN,2012-11-24 23:30:11
DEBUG,2017-4-6 19:33:21
DEBUG,2016-11-26 14:53:19
DEBUG,2016-9-15 15:05:20
WARN,2013-10-9 08:39:29
DEBUG,2012-10-4 11:16:04
DEBUG,2014-10-18 14:46:10
INFO,2012-11-14 14:39:51
DEBUG,2015-11-23 10:01:09
INFO,2014-11-19 19:45:10
WARN,2016-5-26 22:30:46
INFO,2013-12-13 16:13:20
WARN,2016-5-20 05:27:48
INFO,2013-1-28 22:20:29
DEBUG,2013-2-14 07:33:59
INFO,2012-7-2 10:33:37
DEBUG,2014-1-2 20:21:20
WARN,2017-8-12 21:11:12
DEBUG,2016-7-19 21:41:53
INFO,2014-10-17 21:51:49
DEBUG,2016-6-11 06:31:58
DEBUG,2015-12-15 12:11:09
ERROR,2015-7-12 17:32:55
DEBUG,2013-10-18 02:03:21
DEBUG,2013-5-13 10:23:29
DEBUG,2016-10-27 09:08:13
ERROR,2012-9-8 00:04:36
INFO,2012-12-20 06:35:30
DEBUG,2012-11-8 16:27:48
WARN,2012-1-22 04:50:22
WARN,2014-2-26 00:33:41
DEBUG,2014-6-6 18:46:44
DEBUG,2013-2-5 09:47:19
ERROR,2012-12-13 17:03:44
DEBUG,2016-3-20 23:49:32
INFO,2015-5-10 17:03:06
DEBUG,2013-8-27 23:45:07
INFO,2017-4-10 17:38:20
WARN,2017-9-26 11:22:32
FATAL,2012-11-11 18:32:29
WARN,2013-6-2 22:40:22
DEBUG,2015-1-18 05:51:43
INFO,2017-11-8 18:20:39
DEBUG,2012-1-5 11:42:50
DEBUG,2013-7-17 06:00:13
DEBUG,2017-1-7 12:34:38
DEBUG,2014-1-6 01:41:28
ERROR,2012-6-16 23:27:35
INFO,2013-11-20 23:53:44
INFO,2016-4-21 23:58:42
DEBUG,2013-6-1 14:03:44
INFO,2013-12-2 04:44:25
INFO,2016-1-25 09:01:04
DEBUG,2012-8-6 06:13:08
DEBUG,2016-7-28 00:48:52
DEBUG,2012-10-6 09:54:59
INFO,2014-4-23 07:23:09
DEBUG,2017-4-9 23:50:25
DEBUG,2015-1-11 13:27:38
DEBUG,2012-1-11 04:05:17
DEBUG,2017-4-21 02:20:13
DEBUG,2014-9-9 13:32:10
WARN,2014-5-20 08:06:42
DEBUG,2013-12-9 09:58:05
DEBUG,2014-8-20 03:45:44
WARN,2016-6-26 18:00:12
DEBUG,2013-10-24 17:56:39
INFO,2012-3-25 20:10:26
WARN,2017-9-6 05:41:20
INFO,2012-9-13 03:35:57
DEBUG,2014-9-26 03:32:42
DEBUG,2015-8-6 13:07:32
INFO,2014-12-12 03:59:18
DEBUG,2013-5-17 01:43:05
DEBUG,2012-10-4 08:07:20
DEBUG,2016-12-14 02:53:05
ERROR,2015-5-7 17:40:19
DEBUG,2015-8-7 20:34:31
DEBUG,2015-7-6 22:02:36
ERROR,2013-12-27 09:49:07
DEBUG,2014-4-8 21:06:28
INFO,2014-12-11 20:44:33
INFO,2016-6-13 05:27:04
ERROR,2017-12-10 16:11:12
DEBUG,2014-7-9 23:06:18
DEBUG,2016-9-3 17:20:35
DEBUG,2017-6-17 16:38:17
FATAL,2015-11-9 06:25:50
DEBUG,2012-9-13 06:01:28
INFO,2012-7-28 07:05:22
DEBUG,2016-12-14 23:03:45
INFO,2016-2-18 04:04:00
WARN,2013-4-24 05:46:17
INFO,2015-7-13 05:21:06
DEBUG,2016-8-23 08:52:49
INFO,2013-11-6 22:42:56
INFO,2017-12-19 23:47:55
DEBUG,2013-2-19 16:22:57
DEBUG,2012-12-4 04:44:46
INFO,2013-3-5 07:30:39
INFO,2012-11-16 13:19:49
INFO,2013-2-5 10:02:41
DEBUG,2014-10-16 13:03:01
WARN,2012-6-15 06:53:36
INFO,2015-11-10 19:20:44
INFO,2016-10-10 15:02:27
DEBUG,2017-9-4 02:00:28
DEBUG,2012-2-24 16:55:57
WARN,2017-8-15 01:17:33
DEBUG,2016-9-15 22:23:27
WARN,2013-2-9 05:19:15
INFO,2017-6-8 06:26:24
INFO,2015-6-8 00:23:15
DEBUG,2016-4-28 13:49:20
DEBUG,2013-4-9 10:24:29
DEBUG,2012-9-24 17:39:08
DEBUG,2014-5-24 20:15:24
WARN,2012-6-6 18:03:20
INFO,2014-8-22 12:25:45
WARN,2013-7-27 21:59:34
INFO,2014-3-16 12:28:00
DEBUG,2013-1-1 20:53:45
ERROR,2017-8-19 06:41:05
WARN,2013-5-23 13:03:20
DEBUG,2013-3-21 05:27:14
DEBUG,2016-10-20 01:04:37
DEBUG,2017-6-6 12:19:46
DEBUG,2013-2-22 07:21:05
DEBUG,2012-6-23 06:08:43
DEBUG,2017-11-26 13:50:03
INFO,2015-7-21 05:53:36
ERROR,2016-8-16 12:57:49
INFO,2015-8-5 07:41:37
DEBUG,2017-11-9 23:31:23
WARN,2017-10-5 13:33:13
DEBUG,2015-6-27 12:35:54
DEBUG,2016-3-15 01:57:03
INFO,2015-2-12 09:12:41
DEBUG,2016-8-15 10:14:41
WARN,2016-1-14 22:18:15
DEBUG,2015-3-8 22:21:59
WARN,2016-10-5 04:06:19
DEBUG,2017-11-9 22:58:56
INFO,2015-8-6 02:47:34
DEBUG,2012-1-2 21:18:54
ERROR,2013-11-14 13:46:43
WARN,2013-9-28 22:28:26
ERROR,2014-10-16 03:42:43
INFO,2013-8-6 01:13:42
INFO,2012-11-6 00:05:26
DEBUG,2013-7-7 10:41:11
DEBUG,2014-11-7 15:58:13
DEBUG,2013-3-17 20:32:18
DEBUG,2012-7-13 08:08:22
WARN,2014-11-5 07:30:47
DEBUG,2016-7-5 00:14:43
INFO,2014-8-8 02:43:28
DEBUG,2017-12-22 19:18:55
DEBUG,2013-4-13 14:34:04
DEBUG,2017-5-28 09:02:09
INFO,2015-5-4 23:52:06
FATAL,2012-11-11 04:17:51
INFO,2017-4-14 04:27:36
ERROR,2016-8-14 03:12:31
DEBUG,2015-9-27 08:04:53
INFO,2016-6-12 04:34:59
WARN,2017-10-5 12:09:37
DEBUG,2013-9-23 11:40:34
INFO,2013-2-25 21:14:13
INFO,2015-8-24 09:07:03
DEBUG,2016-12-23 02:21:42
INFO,2017-6-16 05:29:24
DEBUG,2017-7-25 01:54:29
INFO,2013-12-28 09:31:09
DEBUG,2012-1-20 08:19:59
DEBUG,2014-11-18 03:47:16
DEBUG,2013-9-14 02:24:48
INFO,2012-12-1 04:30:43
INFO,2013-9-17 00:29:09
DEBUG,2015-6-15 20:35:18
DEBUG,2014-3-9 22:51:20
DEBUG,2014-12-10 23:52:17
DEBUG,2012-9-25 01:49:44
ERROR,2015-5-11 05:10:03
INFO,2016-4-9 04:21:40
ERROR,2014-5-28 11:44:32
INFO,2012-6-4 16:58:16
DEBUG,2012-4-4 23:28:17
DEBUG,2017-7-17 09:32:18
INFO,2014-10-12 20:47:01
DEBUG,2012-11-10 06:23:07
INFO,2017-1-16 08:15:25
INFO,2014-10-6 17:52:23
INFO,2013-9-2 16:48:36
INFO,2015-12-13 08:54:10
ERROR,2012-2-11 08:26:46
DEBUG,2014-8-12 05:17:49
DEBUG,2014-2-4 22:05:57
INFO,2012-4-18 03:00:23
DEBUG,2014-5-4 14:18:55
INFO,2014-1-2 13:04:36
DEBUG,2012-7-5 02:34:45
DEBUG,2015-2-25 21:16:11
INFO,2016-11-11 02:04:17
DEBUG,2012-1-15 04:53:36
DEBUG,2017-3-19 00:36:31
INFO,2016-12-17 04:15:43
INFO,2012-3-17 14:14:29
INFO,2016-12-27 13:45:58
DEBUG,2017-9-1 21:02:35
INFO,2017-6-14 00:04:20
WARN,2015-9-19 17:14:27
DEBUG,2016-9-2 08:56:06
INFO,2015-1-19 09:01:47
DEBUG,2015-3-24 17:09:02
INFO,2013-1-12 07:08:04
DEBUG,2014-4-12 14:50:47
DEBUG,2015-10-24 06:34:47
DEBUG,2013-8-26 08:38:03
DEBUG,2017-4-24 23:07:47
ERROR,2017-12-17 07:21:46
INFO,2017-8-13 23:20:43
DEBUG,2016-6-26 12:32:06
WARN,2016-5-11 20:02:03
INFO,2013-12-6 18:40:56
DEBUG,2016-1-1 21:25:04
WARN,2014-4-4 04:21:02
DEBUG,2017-4-4 02:36:34
DEBUG,2013-8-25 19:57:07
INFO,2014-8-13 00:50:37
DEBUG,2014-5-18 16:54:53
DEBUG,2012-3-2 12:54:38
INFO,2012-10-22 13:26:01
INFO,2015-9-16 07:31:08
DEBUG,2017-3-4 03:18:05
INFO,2016-2-17 10:30:47
DEBUG,2015-1-20 03:28:47
WARN,2016-6-15 14:40:23
INFO,2016-11-11 04:32:11
DEBUG,2015-6-27 09:45:06
DEBUG,2013-1-23 19:10:05
DEBUG,2012-12-12 18:02:14
INFO,2017-7-22 07:07:16
INFO,2012-8-1 18:46:42
INFO,2016-6-26 09:01:03
INFO,2016-8-27 18:58:29
DEBUG,2013-12-9 08:52:05
INFO,2017-10-20 05:00:07
INFO,2014-8-7 18:32:58
DEBUG,2012-7-24 15:25:45
DEBUG,2015-5-9 11:19:07
DEBUG,2012-7-19 03:17:35
INFO,2012-2-16 09:34:10
ERROR,2016-1-12 04:55:48
INFO,2016-10-25 20:08:17
DEBUG,2013-3-2 06:51:26
DEBUG,2012-9-25 10:23:59
INFO,2016-2-19 17:26:33
DEBUG,2014-7-4 02:56:05
INFO,2017-8-17 14:38:58
INFO,2013-5-6 16:19:22
DEBUG,2016-6-25 09:46:28
DEBUG,2012-12-19 17:56:00
DEBUG,2014-6-4 23:46:49
DEBUG,2013-12-4 10:17:49
INFO,2017-6-8 23:45:27
DEBUG,2012-5-9 04:25:53
DEBUG,2017-3-25 14:48:36
DEBUG,2012-4-7 22:14:10
INFO,2017-9-12 12:13:47
DEBUG,2014-1-11 18:16:16
DEBUG,2012-10-8 17:21:24
DEBUG,2015-10-2 09:36:35
WARN,2017-5-28 08:00:58
INFO,2017-8-1 16:13:06
DEBUG,2012-2-8 21:19:29
DEBUG,2016-11-21 17:10:01
INFO,2014-8-5 02:06:19
INFO,2015-7-8 20:53:01
DEBUG,2012-3-25 11:40:42
WARN,2015-9-24 16:24:07
INFO,2016-7-10 14:02:20
INFO,2012-10-4 19:33:51
DEBUG,2012-9-14 22:55:08
DEBUG,2012-6-23 18:44:38
WARN,2016-10-17 17:19:35
DEBUG,2016-1-25 15:59:04
DEBUG,2013-4-3 07:33:41
DEBUG,2012-1-22 11:22:00
DEBUG,2012-1-10 18:24:56
DEBUG,2012-6-19 04:05:25
DEBUG,2014-10-18 15:31:54
DEBUG,2014-9-2 10:51:30
DEBUG,2016-4-18 02:15:46
DEBUG,2013-3-12 05:17:35
INFO,2016-9-1 06:12:54
INFO,2012-1-1 03:58:36
DEBUG,2017-11-13 09:50:43
ERROR,2012-4-9 16:52:30
DEBUG,2015-5-5 17:28:10
INFO,2015-10-5 07:33:08
INFO,2012-2-2 18:20:18
INFO,2015-11-19 20:14:00
INFO,2016-5-6 12:49:58
FATAL,2012-11-3 18:38:53
INFO,2016-4-17 00:12:05
DEBUG,2014-1-6 04:27:36
INFO,2015-4-20 22:35:43
WARN,2016-2-19 03:39:12
DEBUG,2013-5-22 10:36:30
INFO,2015-3-4 10:39:20
INFO,2017-11-12 21:12:51
DEBUG,2012-10-18 05:31:00
ERROR,2016-7-19 11:27:35
DEBUG,2012-4-19 03:37:06
INFO,2012-2-17 21:37:42
INFO,2014-9-3 13:49:42
INFO,2012-10-20 07:57:16
INFO,2016-12-15 02:52:29
DEBUG,2014-9-9 16:07:05
WARN,2015-8-3 09:40:00
DEBUG,2012-1-13 01:07:02
DEBUG,2015-3-27 22:32:12
INFO,2016-3-14 08:30:55
DEBUG,2014-2-16 12:25:51
DEBUG,2015-7-1 02:22:52
INFO,2016-2-18 10:46:02
DEBUG,2017-6-4 14:01:50
INFO,2013-1-15 19:18:33
ERROR,2013-10-16 17:51:25
DEBUG,2014-12-10 09:08:36
INFO,2017-2-8 13:49:49
DEBUG,2013-9-19 20:39:15
ERROR,2013-9-19 09:15:54
INFO,2014-5-27 20:18:59
ERROR,2013-6-25 09:16:15
INFO,2012-2-2 20:46:48
DEBUG,2013-9-16 04:48:05
DEBUG,2014-8-4 05:59:01
FATAL,2013-11-22 11:14:36
DEBUG,2014-2-20 00:27:50
ERROR,2012-8-23 18:30:51
INFO,2012-6-2 08:41:37
DEBUG,2016-8-7 21:19:49
DEBUG,2012-8-16 03:39:15
DEBUG,2016-6-26 22:16:29
DEBUG,2014-11-7 09:14:41
DEBUG,2017-10-1 23:58:05
WARN,2017-4-16 20:44:48
INFO,2014-6-18 22:43:34
INFO,2017-11-13 19:58:50
DEBUG,2014-12-10 16:48:30
INFO,2016-11-9 13:12:18
INFO,2012-10-18 16:54:25
DEBUG,2012-12-28 06:38:18
DEBUG,2015-3-13 23:06:08
INFO,2014-11-18 20:39:53
DEBUG,2013-12-17 15:03:40
DEBUG,2015-4-2 07:07:23
DEBUG,2016-10-7 06:57:03
DEBUG,2014-3-18 14:01:15
DEBUG,2013-3-24 06:29:55
ERROR,2015-1-19 17:21:27
DEBUG,2013-4-21 22:42:42
INFO,2017-2-14 06:46:01
INFO,2012-8-2 19:42:33
DEBUG,2013-4-8 00:23:48
ERROR,2013-2-2 00:25:12
INFO,2017-5-2 15:02:47
DEBUG,2016-12-20 12:13:55
INFO,2012-3-19 07:43:30
DEBUG,2015-2-5 13:40:58
DEBUG,2013-10-24 10:54:46
DEBUG,2015-6-14 15:34:58
FATAL,2017-11-24 17:43:43
DEBUG,2013-10-11 16:07:15
ERROR,2016-5-4 23:14:04
ERROR,2013-7-10 00:03:22
INFO,2012-4-25 08:52:35
WARN,2015-4-15 18:17:06
DEBUG,2014-8-15 11:52:48
WARN,2017-10-11 18:19:31
INFO,2014-9-11 09:35:55
DEBUG,2012-2-10 01:10:01
WARN,2012-12-13 09:34:42
DEBUG,2012-9-25 20:38:50
INFO,2013-6-4 13:09:43
INFO,2017-10-26 15:59:35
DEBUG,2014-2-28 05:15:54
DEBUG,2013-4-8 00:56:06
INFO,2012-6-9 13:24:48
DEBUG,2012-5-10 09:03:15
WARN,2017-2-10 17:09:36
DEBUG,2014-1-13 09:26:41
DEBUG,2016-9-9 14:56:51
WARN,2016-1-16 20:39:09
DEBUG,2012-7-3 20:58:14
DEBUG,2014-12-24 03:07:07
INFO,2013-4-13 16:33:30
DEBUG,2014-12-15 19:39:14
DEBUG,2012-11-14 08:21:56
DEBUG,2013-10-13 19:38:19
DEBUG,2015-12-12 05:30:42
INFO,2012-4-9 01:05:12
DEBUG,2012-10-12 21:18:36
DEBUG,2017-6-18 03:38:15
DEBUG,2016-11-27 03:12:56
INFO,2017-3-16 23:38:11
INFO,2016-8-16 05:39:59
INFO,2012-6-28 19:58:01
DEBUG,2015-1-13 22:27:22
DEBUG,2013-12-2 11:44:33
DEBUG,2016-8-23 10:58:52
INFO,2014-3-20 15:11:47
DEBUG,2013-10-25 21:46:19
INFO,2015-4-3 18:31:17
DEBUG,2014-12-18 04:11:27
DEBUG,2016-11-1 15:48:43
FATAL,2012-11-14 11:08:55
INFO,2014-3-16 05:14:58
WARN,2013-4-19 01:22:38
INFO,2012-1-15 17:59:49
INFO,2013-9-7 14:32:27
INFO,2013-1-23 02:02:18
INFO,2012-5-1 05:18:56
DEBUG,2013-5-6 18:03:41
DEBUG,2012-11-13 09:36:58
DEBUG,2015-2-19 12:57:43
INFO,2014-6-19 11:39:08
ERROR,2017-1-3 21:45:09
DEBUG,2014-10-13 02:04:43
DEBUG,2017-10-19 16:37:39
INFO,2017-11-12 15:55:11
DEBUG,2015-11-3 22:09:34
WARN,2012-5-1 17:17:48
INFO,2015-11-28 05:14:18
INFO,2017-12-2 00:37:43
DEBUG,2013-6-18 03:36:40
DEBUG,2016-8-11 07:28:29
INFO,2015-3-14 01:41:19
DEBUG,2015-8-11 09:25:14
INFO,2014-10-2 15:58:11
INFO,2012-2-28 23:49:23
DEBUG,2015-8-28 17:44:33
ERROR,2014-11-27 08:00:56
DEBUG,2015-6-19 08:09:18
INFO,2017-11-17 02:18:31
INFO,2017-2-22 02:17:21
DEBUG,2015-5-4 10:10:00
DEBUG,2016-10-18 13:55:37
INFO,2014-2-18 11:13:19
WARN,2013-8-15 18:37:58
DEBUG,2012-7-14 12:12:52
INFO,2016-9-27 17:07:06
DEBUG,2016-2-7 18:17:02
DEBUG,2016-3-26 10:54:40
DEBUG,2016-9-8 17:01:18
INFO,2016-11-18 01:40:36
DEBUG,2016-5-21 02:31:36
DEBUG,2017-9-19 14:37:02
DEBUG,2016-1-7 02:48:00
INFO,2014-4-19 05:25:35
DEBUG,2014-2-9 04:45:49
